singer_account_id,performance_id,song_title,singer_gender,singer_birth_year,,Language
127382494,127382494_24722356,_this_love,F,1994,2,EN
130378496,130378496_22278454,_this_love,M,1986,0,EN
132620307,132620307_22954430,_this_love,M,1988,0,EN
136751013,136751013_38906070,_this_love,F,1996,2,EN
145868588,145868588_42588474,_this_love,F,1996,0,EN
153674849,153674849_32404828,_this_love,F,1990,1,EN
171506278,171506278_44306257,_this_love,F,1992,3,EN
172804791,172804791_41635382,_this_love,F,1961,4,EN
182874718,182874718_41480021,_this_love,F,1987,1,EN
190336296,190336296_40698399,_this_love,F,1984,4,EN
168005139,168005139_32502488,_adorn,F,1992,0,EN
165933586,165933586_32077524,_adorn,F,1987,1,EN
192065487,192065487_49297226,_adorn,F,1980,1,EN
73928485,73928485_44505961,_adorn,F,1988,0,EN
135452147,135452147_23445684,_adorn,F,1986,0,EN
171037111,171037111_35067497,_adorn,F,1974,0,EN
86487601,86487601_24140212,_adorn,F,1985,1,EN
91467056,91467056_39930097,_adorn,F,1972,0,EN
108206355,108206355_24762631,_adorn,F,1990,1,EN
113137763,113137763_22309871,_adorn,F,1980,0,EN
121315817,121315817_22464749,_adorn,F,1993,0,EN
125237951,125237951_22532984,_adorn,F,1992,178,EN
125942461,125942461_38196760,_adorn,F,1990,0,EN
128556948,128556948_21861039,_adorn,F,1994,0,EN
129470618,129470618_21913532,_adorn,F,1990,0,EN
134734976,134734976_24406259,_adorn,M,1992,2,EN
146323437,146323437_34020366,_adorn,F,1993,1,EN
154100983,154100983_39702119,_adorn,F,1990,0,EN
157131745,157131745_30388465,_adorn,F,1993,0,EN
164207735,164207735_42224097,_adorn,M,1985,3,EN
179980641,179980641_40220345,_adorn,F,1910,0,EN
196186002,196186002_41973373,_adorn,F,1992,3,EN
213390151,213390151_49398030,_adorn,M,1984,0,EN
78231051,78231051_24895360,_all_i_want_for_christmas,M,1983,0,EN
127293113,127293113_24345591,_all_i_want_for_christmas,F,1988,1,EN
114670127,114670127_23949164,_all_i_want_for_christmas,M,1988,5,EN
148111569,148111569_32862432,_all_i_want_for_christmas,F,1993,2,EN
87539326,87539326_37820672,_all_i_want_for_christmas,M,1980,0,EN
77449629,77449629_26208635,_all_i_want_for_christmas,F,1996,0,EN
86260888,86260888_25802385,_all_i_want_for_christmas,F,1965,0,EN
95879708,95879708_47806107,_all_i_want_for_christmas,F,1976,0,EN
104463248,104463248_24933642,_all_i_want_for_christmas,F,1988,1,EN
110297116,110297116_25840232,_all_i_want_for_christmas,F,1995,0,EN
113809337,113809337_24835295,_all_i_want_for_christmas,F,1970,2,EN
114486457,114486457_23652026,_all_i_want_for_christmas,F,1991,0,EN
130429405,130429405_24053201,_all_i_want_for_christmas,F,1999,0,EN
134505432,134505432_23959285,_all_i_want_for_christmas,M,1983,1,EN
143007853,143007853_25530152,_all_i_want_for_christmas,M,1999,0,EN
146161120,146161120_26291000,_all_i_want_for_christmas,F,1981,0,EN
147087682,147087682_26448821,_all_i_want_for_christmas,F,1985,0,EN
148684111,148684111_46514215,_all_i_want_for_christmas,F,1996,0,EN
158026410,158026410_44738664,_all_i_want_for_christmas,F,1985,61,EN
162125896,162125896_36205420,_all_i_want_for_christmas,F,1995,1,EN
162125896,162125896_36207181,_all_i_want_for_christmas,F,1995,0,EN
170852936,170852936_39735323,_all_i_want_for_christmas,F,1974,0,EN
195069610,195069610_41068468,_all_i_want_for_christmas,F,1995,2,EN
185868808,185868808_41222584,_the_first_cut_is_deepest,F,1970,0,EN
202611775,202611775_49783852,_the_first_cut_is_deepest,F,1964,4,EN
161132675,161132675_30896163,_the_first_cut_is_deepest,F,1988,0,EN
162952749,162952749_36156055,_the_first_cut_is_deepest,F,1974,0,EN
154102763,154102763_36402131,_the_first_cut_is_deepest,F,1991,1,EN
131812591,131812591_36331864,_the_first_cut_is_deepest,F,1979,0,EN
68700363,68700363_39528494,_the_first_cut_is_deepest,F,1979,8,EN
79739409,79739409_26768976,_the_first_cut_is_deepest,F,1995,1,EN
103355083,103355083_43379958,_the_first_cut_is_deepest,F,1990,43,EN
111375468,111375468_30006082,_the_first_cut_is_deepest,F,1991,18,EN
116463820,116463820_35585261,_the_first_cut_is_deepest,F,1989,0,EN
121217486,121217486_21535945,_the_first_cut_is_deepest,M,1967,1,EN
130623555,130623555_22833572,_the_first_cut_is_deepest,F,1983,0,EN
131812591,131812591_42722937,_the_first_cut_is_deepest,F,1979,0,EN
138411467,138411467_24552403,_the_first_cut_is_deepest,F,1992,1,EN
142630797,142630797_30115627,_the_first_cut_is_deepest,F,1990,1,EN
147673981,147673981_29180680,_the_first_cut_is_deepest,F,1985,1,EN
150336887,150336887_27535262,_the_first_cut_is_deepest,F,1973,0,EN
150964094,150964094_44451664,_the_first_cut_is_deepest,F,1995,1,EN
151130304,151130304_32873517,_the_first_cut_is_deepest,F,1979,1,EN
176213686,176213686_38760992,_the_first_cut_is_deepest,F,1977,0,EN
179272146,179272146_47159245,_the_first_cut_is_deepest,F,1961,4,EN
179935167,179935167_37605847,_the_first_cut_is_deepest,F,1978,1,EN
147541122,147541122_35372706,_reflection,F,1975,25,EN
176481644,176481644_40435819,_reflection,F,1987,2,EN
100350671,100350671_37227464,_reflection,F,1980,1,EN
201374947,201374947_44006033,_reflection,F,1981,0,EN
125670267,125670267_34366600,_reflection,F,1958,6,EN
78050648,78050648_34749268,_reflection,F,1974,0,EN
84582474,84582474_27756063,_reflection,F,1990,91,EN
86161601,86161601_28846280,_reflection,F,1987,0,EN
101442956,101442956_41250399,_reflection,M,1990,1,EN
103014365,103014365_44346781,_reflection,F,1981,4,EN
103852428,103852428_28194433,_reflection,F,1983,0,EN
107610544,107610544_28093912,_reflection,F,1982,1,EN
108323657,108323657_39135863,_reflection,F,1976,18,EN
114438411,114438411_35877400,_reflection,F,1993,2,EN
114553043,114553043_25087904,_reflection,F,1988,1,EN
125467185,125467185_35370619,_reflection,F,1984,1,EN
125670267,125670267_29845751,_reflection,F,1958,19,EN
127723062,127723062_35222157,_reflection,F,1997,2,EN
157291426,157291426_29487215,_reflection,F,1978,0,EN
165192485,165192485_33004543,_reflection,M,1985,0,EN
166578463,166578463_41007812,_reflection,F,1988,0,EN
175996146,175996146_39655743,_reflection,M,1984,1,EN
202989533,202989533_44210769,_reflection,F,1990,0,EN
144972383,144972383_35978574,_all_the_man_i_need,F,1994,1,EN
97890120,97890120_41416032,_all_the_man_i_need,F,1988,54,EN
129232257,129232257_47855398,_all_the_man_i_need,M,1971,2,EN
78231051,78231051_28266988,_all_the_man_i_need,M,1983,0,EN
70945242,70945242_31185406,_all_the_man_i_need,F,1949,15,EN
91510715,91510715_42640557,_all_the_man_i_need,F,1973,2,EN
92012499,92012499_35259407,_all_the_man_i_need,F,1979,1,EN
92012499,92012499_39673160,_all_the_man_i_need,F,1979,1,EN
96081676,96081676_22951803,_all_the_man_i_need,F,1979,0,EN
108652764,108652764_28279001,_all_the_man_i_need,M,1986,0,EN
111652826,111652826_29430623,_all_the_man_i_need,F,1984,0,EN
116953806,116953806_26404444,_all_the_man_i_need,F,1987,0,EN
128411151,128411151_22097973,_all_the_man_i_need,M,1983,0,EN
128522916,128522916_21834224,_all_the_man_i_need,F,1976,0,EN
129059243,129059243_21892688,_all_the_man_i_need,F,1977,0,EN
132291206,132291206_31838896,_all_the_man_i_need,F,1961,0,EN
132406290,132406290_22636710,_all_the_man_i_need,F,1977,1,EN
133700476,133700476_27046803,_all_the_man_i_need,F,1957,1,EN
134505432,134505432_24653904,_all_the_man_i_need,M,1983,1,EN
145635461,145635461_29303654,_all_the_man_i_need,F,1976,2,EN
163663797,163663797_31396269,_all_the_man_i_need,M,1993,0,EN
191870547,191870547_40662435,_all_the_man_i_need,F,1981,6,EN
206843124,206843124_46140350,_all_the_man_i_need,F,1977,0,EN
133782666,133782666_34020846,_demons,M,1995,2,EN
157288730,157288730_29534187,_demons,F,1987,0,EN
138247170,138247170_32310719,_demons,M,1995,1,EN
69096745,69096745_30357181,_demons,F,1995,2,EN
77597618,77597618_42106731,_demons,F,1997,0,EN
87539326,87539326_45293703,_demons,M,1980,0,EN
92754372,92754372_46562772,_demons,F,1996,0,EN
111242671,111242671_42332165,_demons,F,1990,4,EN
111242671,111242671_36721338,_demons,F,1990,1,EN
119309941,119309941_29221675,_demons,M,1995,0,EN
119698551,119698551_24654361,_demons,M,1992,0,EN
120365933,120365933_46239850,_demons,F,2000,1,EN
124688839,124688839_29957354,_demons,F,1996,0,EN
126163215,126163215_46788733,_demons,F,1990,0,EN
126833876,126833876_22642475,_demons,F,2000,0,EN
146553334,146553334_31676801,_demons,F,1990,1,EN
157241966,157241966_35746592,_demons,F,1984,0,EN
159269830,159269830_39173905,_demons,F,1993,0,EN
166692678,166692678_31963451,_demons,M,1995,0,EN
168120453,168120453_36775323,_demons,F,1998,1,EN
173592614,173592614_40053826,_demons,M,1996,2,EN
183242126,183242126_37133780,_demons,M,1980,0,EN
211986131,211986131_48922445,_demons,F,1993,0,EN
165109663,165109663_31466507,_my_favorite_things,F,1985,0,EN
141565052,141565052_32725380,_my_favorite_things,F,1987,1,EN
150917373,150917373_37899021,_my_favorite_things,F,1994,12,EN
181586247,181586247_36913817,_my_favorite_things,F,1994,1,EN
219396014,219396014_49706469,_my_favorite_things,F,1974,0,EN
83422788,83422788_21263020,_my_favorite_things,F,1989,1,EN
97904353,97904353_32645415,_my_favorite_things,M,1985,0,EN
101382480,101382480_42050249,_my_favorite_things,F,1976,1,EN
116363688,116363688_24624082,_my_favorite_things,F,1985,1,EN
116851504,116851504_35175276,_my_favorite_things,F,1991,1,EN
120637794,120637794_25438567,_my_favorite_things,F,1974,1,EN
121719456,121719456_32975166,_my_favorite_things,F,1995,0,EN
131242382,131242382_22471109,_my_favorite_things,F,1992,0,EN
148893666,148893666_34916993,_my_favorite_things,F,1997,2,EN
150012385,150012385_28861440,_my_favorite_things,F,1983,1,EN
154787744,154787744_37297238,_my_favorite_things,M,1991,1,EN
161799604,161799604_35582818,_my_favorite_things,M,1990,2,EN
173460097,173460097_47368947,_my_favorite_things,M,1991,2,EN
177693210,177693210_45500946,_my_favorite_things,F,1972,0,EN
181586247,181586247_36912783,_my_favorite_things,F,1994,1,EN
198467425,198467425_42200971,_my_favorite_things,F,1968,1,EN
198467425,198467425_42198283,_my_favorite_things,F,1968,0,EN
218056593,218056593_49321364,_my_favorite_things,F,1991,0,EN
70940743,70940743_24844289,_silent_night,F,1991,1,EN
84789714,84789714_38113438,_silent_night,M,1991,0,EN
149756326,149756326_27732073,_silent_night,F,1992,0,EN
85915092,85915092_49678321,_silent_night,M,1998,0,EN
131242382,131242382_22473976,_silent_night,F,1992,0,EN
148644746,148644746_35443956,_silent_night,F,1967,2,EN
85904363,85904363_25929387,_silent_night,M,1982,0,EN
108207628,108207628_23586087,_silent_night,F,1987,0,EN
115157290,115157290_24855348,_silent_night,F,1992,1,EN
116038474,116038474_21626198,_silent_night,F,1989,0,EN
122574632,122574632_21496132,_silent_night,F,1957,2,EN
123934095,123934095_23794805,_silent_night,F,1963,1,EN
129911992,129911992_22666222,_silent_night,F,1963,1,EN
130559620,130559620_24327303,_silent_night,F,1989,0,EN
133107672,133107672_24954490,_silent_night,F,1952,1,EN
137971875,137971875_25244511,_silent_night,F,1994,0,EN
141608524,141608524_46355182,_silent_night,M,1991,1,EN
148644746,148644746_36574448,_silent_night,F,1967,2,EN
149756326,149756326_27609983,_silent_night,F,1992,0,EN
170639858,170639858_33095125,_silent_night,F,1992,0,EN
172844386,172844386_34555502,_silent_night,F,1985,0,EN
191913174,191913174_43988555,_silent_night,F,1996,0,EN
209873592,209873592_46810578,_silent_night,F,1972,0,EN
165727612,165727612_33932024,_cruise_original,F,1991,0,EN
131790209,131790209_27146907,_cruise_original,M,1986,1,EN
147696915,147696915_29627347,_cruise_original,F,1997,1,EN
182266891,182266891_45352368,_cruise_original,F,1980,11,EN
127648729,127648729_24713348,_cruise_original,M,1966,2,EN
182534554,182534554_37442531,_cruise_original,M,1994,1,EN
185113019,185113019_37819623,_cruise_original,M,1995,1,EN
85231086,85231086_35556515,_cruise_original,F,1995,2,EN
100350671,100350671_37920775,_cruise_original,F,1980,2,EN
105637134,105637134_45153584,_cruise_original,F,1994,1,EN
122611677,122611677_28605930,_cruise_original,M,1995,0,EN
142802775,142802775_39012974,_cruise_original,M,1983,1,EN
148769736,148769736_48242106,_cruise_original,M,1990,89,EN
154947755,154947755_30540135,_cruise_original,F,1989,0,EN
158491313,158491313_33208215,_cruise_original,F,1984,0,EN
162614873,162614873_31500224,_cruise_original,F,1995,0,EN
172575532,172575532_36069959,_cruise_original,M,1976,1,EN
172844386,172844386_34755694,_cruise_original,F,1985,0,EN
174180063,174180063_35543686,_cruise_original,F,1987,0,EN
175238417,175238417_42179029,_cruise_original,F,1991,3,EN
176945862,176945862_49430233,_cruise_original,F,1973,1,EN
178389176,178389176_41813110,_cruise_original,M,1987,1,EN
214092528,214092528_47910287,_cruise_original,M,1985,0,EN
156041823,156041823_49479846,_count_on_me,F,2000,3,EN
81344895,81344895_21297448,_count_on_me,F,1953,1,EN
142748256,142748256_35807594,_count_on_me,M,1997,2,EN
151315854,151315854_45725073,_count_on_me,M,1992,0,EN
78960019,78960019_34349460,_count_on_me,F,1999,1,EN
87086807,87086807_49014752,_count_on_me,F,1990,1,EN
109410869,109410869_34145010,_count_on_me,F,1992,0,EN
114650222,114650222_38617719,_count_on_me,F,1982,0,EN
115377007,115377007_25999261,_count_on_me,F,1986,0,EN
117065484,117065484_39089258,_count_on_me,F,1998,1,EN
117181982,117181982_21708995,_count_on_me,F,2000,1,EN
132244776,132244776_41850372,_count_on_me,F,1999,1,EN
142820417,142820417_49213201,_count_on_me,F,1989,0,EN
144988680,144988680_38755593,_count_on_me,F,1998,1,EN
148255646,148255646_50847481,_count_on_me,F,1971,0,EN
148255646,148255646_39293213,_count_on_me,F,1971,0,EN
164803992,164803992_40197611,_count_on_me,F,1962,3,EN
165320082,165320082_44799154,_count_on_me,F,1980,1,EN
167154246,167154246_35617272,_count_on_me,F,1998,0,EN
170230174,170230174_43247812,_count_on_me,M,1995,1,EN
170988861,170988861_38092555,_count_on_me,M,1987,0,EN
182852555,182852555_38800034,_count_on_me,F,1980,0,EN
183044647,183044647_49494488,_count_on_me,M,1989,1,EN
173425695,173425695_44213878,_love_somebody_,F,1992,2,EN
182704793,182704793_41519102,_love_somebody_,F,1981,2,EN
172804791,172804791_37063438,_love_somebody_,F,1961,3,EN
191389758,191389758_41595981,_love_somebody_,F,1990,0,EN
82647341,82647341_42424411,_love_somebody_,F,1968,2,EN
83529679,83529679_45644757,_love_somebody_,M,1992,8,EN
86260888,86260888_39693682,_love_somebody_,F,1965,0,EN
86260888,86260888_39041723,_love_somebody_,F,1965,0,EN
91305544,91305544_30845690,_love_somebody_,F,1984,1,EN
91519760,91519760_48483939,_love_somebody_,F,1997,4,EN
115050206,115050206_35437182,_love_somebody_,M,1994,1,EN
116700183,116700183_45493160,_love_somebody_,F,1985,0,EN
122769013,122769013_46986039,_love_somebody_,M,1986,2,EN
135322771,135322771_23682770,_love_somebody_,F,1998,0,EN
137832373,137832373_36068918,_love_somebody_,M,1994,1,EN
152715927,152715927_34478809,_love_somebody_,M,1997,4,EN
153674849,153674849_28608006,_love_somebody_,F,1990,0,EN
155954051,155954051_43604137,_love_somebody_,F,1998,2,EN
170687483,170687483_33325343,_love_somebody_,F,1992,2,EN
172804791,172804791_39167546,_love_somebody_,F,1961,3,EN
173425695,173425695_44874138,_love_somebody_,F,1992,2,EN
177206076,177206076_36488168,_love_somebody_,F,1990,0,EN
195069610,195069610_49128794,_love_somebody_,F,1995,1,EN
122201194,122201194_30916418,_the_one_i_love,M,1978,1,EN
109251725,109251725_34683420,_the_one_i_love,F,1980,0,EN
200950940,200950940_50060381,_the_one_i_love,M,1991,1,EN
97753909,97753909_30914710,_the_one_i_love,M,1984,98,EN
179272146,179272146_44763192,_the_one_i_love,F,1961,3,EN
124645255,124645255_36729487,_the_one_i_love,M,1973,0,EN
121217486,121217486_34039204,_the_one_i_love,M,1967,2,EN
181763095,181763095_45988803,_the_one_i_love,M,1970,4,EN
69251376,69251376_31614270,_the_one_i_love,F,1993,1,EN
70315264,70315264_30849248,_the_one_i_love,M,1955,5,EN
76571844,76571844_41321213,_the_one_i_love,F,1964,1,EN
91946332,91946332_30896079,_the_one_i_love,M,1981,2,EN
105517092,105517092_30845033,_the_one_i_love,F,1987,2,EN
114122268,114122268_30908410,_the_one_i_love,F,1963,0,EN
114122268,114122268_30997084,_the_one_i_love,F,1963,0,EN
119549529,119549529_31354606,_the_one_i_love,F,1967,4,EN
132291206,132291206_41161864,_the_one_i_love,F,1961,3,EN
145868588,145868588_35001176,_the_one_i_love,F,1996,1,EN
152917825,152917825_30922452,_the_one_i_love,M,1982,45,EN
171530411,171530411_41230293,_the_one_i_love,F,1989,0,EN
179272146,179272146_45504787,_the_one_i_love,F,1961,2,EN
181763095,181763095_44570199,_the_one_i_love,M,1970,1,EN
200950940,200950940_49718462,_the_one_i_love,M,1991,1,EN
170230532,170230532_32973568,_fly_away,F,1995,0,EN
145037053,145037053_48341564,_fly_away,M,1959,2,EN
108980409,108980409_26994157,_fly_away,M,1998,0,EN
85637837,85637837_42449122,_fly_away,F,1996,2,EN
162591827,162591827_41851056,_fly_away,F,1999,0,EN
75885060,75885060_30371101,_fly_away,F,1985,1,EN
75885060,75885060_30380543,_fly_away,F,1985,1,EN
86009504,86009504_30614771,_fly_away,F,1960,15,EN
86009504,86009504_45167010,_fly_away,F,1960,6,EN
90470919,90470919_35365460,_fly_away,M,1997,95,EN
108980409,108980409_27140984,_fly_away,M,1998,0,EN
143270475,143270475_26192117,_fly_away,F,1997,0,EN
149718693,149718693_35472122,_fly_away,F,1999,0,EN
149718693,149718693_34475841,_fly_away,F,1999,0,EN
149718693,149718693_32375433,_fly_away,F,1999,0,EN
149718693,149718693_32387767,_fly_away,F,1999,0,EN
149718693,149718693_34088172,_fly_away,F,1999,0,EN
150964094,150964094_41712669,_fly_away,F,1995,2,EN
166499634,166499634_34701569,_fly_away,F,1982,0,EN
183584545,183584545_42296338,_fly_away,F,1999,2,EN
183584545,183584545_50767929,_fly_away,F,1999,0,EN
184607100,184607100_37685049,_fly_away,F,1999,0,EN
184607100,184607100_49707953,_fly_away,F,1999,0,EN
154556614,154556614_31393864,_alejandro,F,1982,0,EN
201309396,201309396_43109343,_alejandro,F,1984,1,EN
121702023,121702023_23728521,_alejandro,F,1981,2,EN
137432454,137432454_36677698,_alejandro,F,1986,1,EN
74447462,74447462_28146692,_alejandro,F,1990,1,EN
78829692,78829692_25939424,_alejandro,M,1999,0,EN
101203351,101203351_24233560,_alejandro,F,1989,2,EN
101574509,101574509_48826050,_alejandro,F,1994,0,EN
127191429,127191429_45476865,_alejandro,F,1988,0,EN
127500204,127500204_21542850,_alejandro,F,1994,0,EN
130655117,130655117_27946819,_alejandro,F,1982,2,EN
131698704,131698704_43212001,_alejandro,F,1992,2,EN
131708703,131708703_30510387,_alejandro,M,1989,5,EN
131893769,131893769_22730171,_alejandro,F,1991,0,EN
136029361,136029361_42847305,_alejandro,F,1998,1,EN
142167221,142167221_28730442,_alejandro,F,1988,1,EN
151605411,151605411_32997121,_alejandro,F,1996,1,EN
